timestamp,pm2.5,DEWP,TEMP,PRES,log_Iws,log_Is,log_Ir,cbwd
2012-09-26 02:34:46,128.0,-23,-7.167252459399999,1033.6279898,1.4182774069729414,0.0,0.0,SE
2013-11-08 16:36:43,73.0,-15,-0.43948107,1031.216298,3.4028626609812167,0.0,0.0,NW
2012-04-26 18:33:59,44.0,2,15.902898954,1008.212801,1.6992786164338898,0.0,0.0,NE
2014-06-02 00:37:35,54.0,19,30.446087059599982,1000.0747178,3.050220458838061,0.0,0.0,SE
2010-10-06 08:53:02,19.0,-12,1.507035029,1023.052353,3.6635616461296463,0.0,0.0,cv
2012-03-08 00:53:56,113.0,-17,19.151297555,1014.092026,0.636576829071551,0.0,0.0,cv
2011-01-30 07:22:59,126.0,14,20.671465256,1009.775554,1.0260415958332745,0.0,0.0,NW
2012-09-06 13:03:35,69.0,4,21.187136811,1015.242479,1.0260415958332745,0.0,0.0,SE
2014-10-14 22:20:49,209.0,17,28.591318853,1004.442007,3.293240906823508,0.0,0.0,SE
2014-04-09 16:35:49,58.0,-14,-3.951742153,1024.60026,0.636576829071551,0.0,0.0,SE
2010-10-31 20:41:21,61.0,13,9.129219731,1021.182453,0.636576829071551,0.0,0.0,NE
2011-03-17 11:02:29,36.0,-21,-0.200432769,1025.630386,1.0260415958332745,0.0,0.0,SE
2010-02-13 14:02:14,122.0,23,30.446087059599982,1000.0747178,1.5216989981260935,0.0,0.0,SE
2011-08-20 06:17:11,32.0,15,26.096770832,1018.28825,3.5544905510752844,0.0,0.0,SE
2013-12-21 03:48:21,100.0,4,12.671466251,1023.54376,2.498973906999436,0.0,0.0,cv
2012-11-18 12:37:22,0.0,6,30.446087059599982,1007.211176,4.5940081212819,0.0,0.0,NW
2011-10-23 05:28:36,103.0,-14,-4.238906608,1023.759922,1.4182774069729414,0.0,0.0,SE
2014-05-15 07:32:31,119.0,-7,-2.459259096,1027.372971,0.636576829071551,0.0,0.0,NW
2011-01-31 07:35:48,105.0,21,19.792790854,1007.689259,1.0260415958332745,0.0,0.0,cv
2010-07-23 16:14:31,133.0,23,29.800701906,1004.054063,1.0260415958332745,0.0,0.0,SE
2013-07-13 10:44:51,70.0,-23,-4.524284976,1032.378943,4.748525661471215,0.0,0.0,NW
2011-07-12 08:33:11,80.0,19,25.06896578,1001.516019,1.5173226235262949,0.0,0.0,NW
2011-12-21 09:23:08,28.0,2,-1.576048917,1030.44659,2.8892600290434745,0.0,0.0,NE
2010-05-04 18:51:48,153.0,5,6.542726242,1014.244878,1.0260415958332745,0.0,0.0,SE
2010-06-26 06:26:33,270.0,16,25.759892899,1004.236303,0.636576829071551,0.0,0.0,SE
2012-06-07 05:47:05,68.0,-11,0.112900759,1025.873873,1.7783364488959144,0.0,0.0,NE
2012-12-06 22:12:45,197.0,-6,2.32655502,1027.626826,4.489310299893557,0.0,0.0,SE
2012-02-25 14:37:05,61.0,1,24.452894184,1009.891712,3.6044102974874863,0.0,0.0,NW
2012-06-13 06:56:51,15.0,1,3.743352669,1029.118292,1.0224509277025458,0.0,0.0,NW
2014-01-31 01:46:20,21.0,-8,1.048205208,1029.036879,4.040943785494986,0.0,0.0,SE
2012-09-16 00:07:35,470.0,5,7.072508217,1010.600223,2.8898160479624417,0.0,0.0,SE
2012-09-16 00:36:11,111.0,0,7.633391671,1022.634887,1.5216989981260935,0.0,0.0,NW
2014-04-16 02:44:30,1.0,1,22.589325909,1015.000406,2.604170070614818,0.0,0.0,NW
2014-08-21 01:37:20,135.0,23,30.446087059599982,1000.0747178,4.094511215001422,0.0,0.0,SE
2014-11-13 03:26:59,237.0,16,21.512326597,1014.546644,1.9823798288367047,0.0,0.0,SE
2014-01-29 02:53:11,45.0,-11,-5.137185506,1029.086527,1.0224509277025458,0.0,0.0,cv
2013-11-15 18:15:09,2.0,8,14.078912032,1013.867014,1.5216989981260935,0.0,0.0,NW
2013-09-01 03:10:10,61.0,10,12.553906985,1013.704359,1.0224509277025458,0.0,0.0,SE
2012-09-18 19:04:40,66.0,18,26.693181894,1001.247034,1.5216989981260935,0.0,0.0,SE
2014-03-16 06:42:10,218.0,3,1.330986182,1022.55385,1.6992786164338898,0.0,0.0,SE
2011-09-29 22:17:22,62.0,0,19.986181079,1023.631172,3.0291670496402285,0.0,0.0,SE
2013-08-31 11:04:35,8.0,2,23.402975383,1013.474857,3.907010463604602,0.0,0.0,NE
2010-06-17 00:57:34,18.0,-7,6.043859097,1011.913752,1.3001916620664788,0.0,0.0,NW
2010-10-15 20:18:46,112.0,16,26.95922705,1008.513167,3.541828511401901,0.0,0.0,SE
2013-12-06 17:33:28,53.0,-5,8.733348347,1007.910796,2.3832429960115,0.0,0.0,cv
2012-03-07 06:15:01,212.0,5,13.89334982,1015.179435,0.636576829071551,0.0,0.0,SE
2014-03-02 18:03:27,61.0,22,30.446087059599982,1000.0747178,2.201659174404085,0.0,0.0,NW
2011-01-25 18:07:56,84.0,-7,3.277144664,1021.38788,1.0224509277025458,0.0,0.0,cv
2014-06-10 13:18:53,294.0,20,28.407430209,1001.517567,0.636576829071551,0.0,0.0,NW
2012-01-18 11:45:38,227.0,7,12.576351933,1013.076419,4.725172978382788,0.0,0.0,cv
2011-08-15 11:53:50,31.0,3,28.507341553,1000.271257,4.748525661471215,0.0,0.0,cv
2014-11-24 14:58:24,171.0,22,29.562709573,1002.152613,0.636576829071551,0.0,0.0,SE
2011-05-30 21:56:08,115.0,17,21.542132711,1002.546155,1.0224509277025458,0.0,0.0,NW
2013-06-12 11:03:34,164.0,-14,1.164808426,1020.015457,1.9823798288367047,0.0,0.0,NW
2010-06-05 21:23:34,49.0,20,30.446087059599982,1006.64904,3.070839746040796,0.0,0.0,SE
2011-08-26 05:13:24,64.0,11,26.553872311,1004.910643,0.636576829071551,0.0,0.0,NE
2013-03-29 02:21:50,72.0,-12,-2.940810146,1030.260446,0.636576829071551,0.0,0.0,SE
2011-12-24 07:00:06,227.0,23,28.771773541,1000.0747178,0.636576829071551,0.0,0.0,NW
2014-04-20 09:25:41,232.0,11,2.807151384,1006.622036,1.0260415958332745,0.0,0.0,NW
2013-03-25 00:00:37,162.0,23,30.446087059599982,1000.0747178,3.224460203162101,0.0,0.0,cv
2011-07-22 13:32:02,250.0,1,-4.938313033,1031.358004,0.636576829071551,0.0,0.0,cv
2010-07-10 06:59:14,193.0,0,5.244696324,1024.593694,0.636576829071551,0.0,0.0,SE
2011-01-22 02:33:38,50.0,23,30.446087059599982,1000.0747178,3.006672213592325,0.0,0.0,SE
2013-10-16 01:11:08,30.0,11,24.46842813,1020.436372,2.462149662665384,0.0,0.0,SE
2010-11-11 02:44:07,155.0,18,26.178132384,1003.391436,2.2027647577118348,0.0,0.0,SE
2012-09-19 06:24:25,13.0,2,21.757611042,1006.314047,2.201659174404085,0.0,0.0,NW
2010-07-12 03:56:03,220.0,-14,-6.676635417,1025.243518,0.636576829071551,0.0,0.0,SE
2014-06-15 22:53:01,19.0,5,19.300397889,1014.775205,0.636576829071551,0.0,0.0,NW
2012-09-26 13:10:25,113.0,3,2.634355735,1021.436186,1.0224509277025458,0.0,0.0,NE
2014-12-18 23:04:10,21.0,-14,-2.209329667,1021.72875,2.2965670206684825,0.0,0.0,NW
2014-08-08 09:34:49,24.0,-23,-4.779623179,1023.370942,3.188416617383492,0.0,0.0,NW
2014-05-22 14:01:11,92.0,-1,2.952513984,1018.39657,0.636576829071551,0.0,0.0,NW
2011-01-07 15:31:25,95.0,21,19.829336991,1022.508494,0.636576829071551,0.0,0.0,SE
2013-06-21 07:48:29,62.0,-5,0.561712321,1025.193019,1.851599469584072,0.0,0.0,NE
2014-05-14 19:03:21,57.0,-7,23.240882264,1011.47922,1.5216989981260935,0.0,0.0,cv
2012-09-05 05:54:26,47.0,3,23.541390726,1004.067907,2.9381031607173544,0.0,0.0,SE
2011-01-03 17:01:54,309.0,13,25.554518987,1007.511495,0.636576829071551,0.0,0.0,SE
2010-11-20 20:20:55,17.0,2,25.199620086,1013.106057,3.708436953329467,0.0,0.0,cv
2014-02-13 13:44:18,22.0,-23,-7.167252459399999,1029.566538,2.5360749363624,0.0,0.0,NW
2011-05-22 15:41:36,49.0,8,24.132810127,1018.198939,2.2975725511705014,0.0,0.0,NW
2010-08-27 20:39:43,367.0,1,0.868354038,1029.599716,0.636576829071551,0.0,0.0,NE
2012-11-04 04:47:36,251.0,23,23.334215244,1006.856412,2.2512917986064958,0.0,0.0,SE
2012-02-05 20:29:25,212.0,23,23.962282217,1007.381385,2.698673039289613,0.0,0.0,SE
2013-05-15 07:14:34,142.0,20,30.296780757,1000.0747178,2.0425181875752383,0.0,0.0,NW
2011-01-11 22:21:43,286.0,4,21.310453317,1007.323528,0.636576829071551,0.0,0.0,SE
2014-05-11 23:55:39,25.0,7,28.951615573,1000.286662,4.748525661471215,0.0,0.0,cv
2012-05-04 18:14:11,103.0,8,24.50987957,1004.782685,1.0224509277025458,0.0,0.0,NW
2014-07-17 02:45:11,102.0,7,21.364154651,1022.390733,1.0260415958332745,0.0,0.0,SE
2010-11-16 15:53:58,99.0,10,9.150528978,1021.744087,2.9375733593804587,0.0,0.0,SE
2010-12-01 08:24:56,75.0,-17,-7.167252459399999,1030.401979,2.698673039289613,0.0,0.0,NW
2011-08-29 09:11:57,8.0,7,19.788701913,1017.102423,3.782142084573626,0.0,0.0,NW
2014-04-01 15:06:56,234.0,-17,-3.237910493,1027.063562,1.7783364488959144,0.0,0.0,SE
2011-01-21 11:50:45,70.0,3,-1.401731858,1024.9055,3.37314078387963,0.0,0.0,cv
2013-02-22 21:38:42,10.0,-17,-0.792146408,1020.570379,1.0224509277025458,0.0,0.0,NE
2013-02-17 00:12:05,99.0,16,22.535348158,1006.520447,2.498973906999436,0.0,0.0,cv
2013-10-20 06:01:07,21.0,10,17.421491115,1007.914866,4.326249619204883,0.0,0.0,SE
2010-02-03 09:11:12,44.0,12,10.229559231,1014.458508,1.6992786164338898,0.0,0.0,SE
2011-01-30 06:10:05,24.0,-1,16.374206517,1020.165849,2.2965670206684825,0.0,0.0,SE
2013-12-21 12:39:47,89.0,18,30.446087059599982,1008.444272,4.27763786893635,0.0,0.0,SE
2014-10-21 18:56:53,112.0,8,24.531668586,1000.0747178,3.241810796150697,0.0,0.0,NE
2011-05-21 06:48:38,112.0,-20,-1.977796183,1022.144905,4.748525661471215,0.0,0.0,cv
2012-08-04 16:43:09,119.0,18,30.446087059599982,1005.586681,0.636576829071551,0.0,0.0,SE
2012-01-24 23:47:14,102.0,23,30.446087059599982,1000.267284,1.5195132049061133,0.0,0.0,SE
2014-06-20 05:03:50,17.0,9,23.182348034,1008.626096,2.698673039289613,0.0,0.0,NW
2011-05-10 17:14:00,213.0,10,18.624475947,1009.644516,1.4182774069729414,0.0,0.0,cv
2014-02-06 21:45:40,76.0,12,20.23714,1005.384125,2.8124102164264526,0.0,0.0,SE
2010-08-06 01:59:37,103.0,15,24.496865006,1010.465703,1.0260415958332745,0.0,0.0,NW
2011-08-31 22:31:00,142.0,17,17.986601065,1017.114126,2.8892600290434745,0.0,0.0,NW
2013-01-19 17:42:39,33.0,10,13.99974805,1018.866694,2.9381031607173544,0.0,0.0,NW
2012-11-03 01:55:17,61.0,11,24.944672122,1004.87852,0.636576829071551,0.0,0.0,cv
2010-07-04 05:40:05,18.0,-4,15.211827446,1013.566869,0.636576829071551,0.0,0.0,NW
2014-10-07 17:30:50,181.0,-9,-6.864083453,1030.307533,2.937043277205311,0.0,0.0,NW
2014-05-01 23:42:55,86.0,16,20.342550691,1016.344604,1.4182774069729414,0.0,0.0,NW
2013-05-09 09:10:08,202.0,-13,-4.728218503,1029.807467,0.636576829071551,0.0,0.0,NW
2011-06-13 11:08:28,164.0,9,15.611042323,1011.189545,1.4182774069729414,0.0,0.0,NW
2014-09-15 19:00:29,9.0,0,21.396422,1011.260376,1.0260415958332745,0.0,0.0,NW
2012-05-09 21:29:41,11.0,-23,-6.710197342,1027.390474,1.0260415958332745,0.0,0.0,NW
2012-06-02 02:54:31,79.0,-23,-2.847749534,1033.6279898,3.37314078387963,0.0,0.0,SE
2013-06-06 13:58:16,331.0,18,26.57032499,1003.069075,2.2512917986064958,0.0,0.0,SE
2014-11-18 18:17:06,251.0,9,18.536700523,1022.687037,0.636576829071551,0.0,0.0,cv
2013-04-09 16:29:00,135.0,-10,15.457018228,1018.366363,0.636576829071551,0.0,0.0,NW
2010-03-20 16:57:17,212.0,23,24.676881616,1000.0747178,4.748525661471215,0.0,0.0,NW
2014-09-18 06:31:25,101.0,14,8.082735337,1016.422206,2.9381031607173544,0.0,0.0,SE
2013-10-17 17:36:02,6.0,14,22.852893397,1019.332479,1.0260415958332745,0.0,0.0,cv
2014-03-27 05:33:58,63.0,21,25.631583998,1008.836345,1.0260415958332745,0.0,0.0,SE
2011-11-16 11:22:28,112.0,-9,5.444590176,1029.33241,1.6992786164338898,0.0,0.0,NW
2013-11-27 11:28:51,118.0,-8,3.004789881,1013.973524,0.636576829071551,0.0,0.0,NE
2014-09-09 14:30:17,94.0,10,21.980531885,1011.276549,2.5360749363624,0.0,0.0,NE
2011-01-07 01:59:54,94.0,-13,1.316349939,1033.6279898,3.3575937441800234,0.0,0.0,NE
2012-10-13 20:43:58,121.0,23,18.642398044,1010.638216,1.0260415958332745,0.0,0.0,cv
2013-03-15 14:42:07,19.0,4,18.99633648,1010.673814,4.479380179929792,0.0,0.0,cv
2014-12-19 11:06:31,49.0,-23,7.86189203,1021.518717,4.193888192558362,0.0,0.0,NE
2012-08-07 06:39:01,211.0,-14,-4.526967142,1025.147813,2.0992441689760155,0.0,0.0,NE
2014-08-16 16:08:54,89.0,11,22.460765846,1006.068365,1.5216989981260935,0.0,0.0,SE
2014-04-10 04:45:55,83.0,10,19.321113067,1008.78611,2.423031246069913,0.0,0.0,SE
2014-03-21 23:21:28,165.0,19,29.345223834,1000.0747178,1.0224509277025458,0.0,0.0,NW
2010-11-18 16:25:29,48.0,-16,3.485845322,1024.372727,3.071303460401065,0.0,0.0,cv
2011-06-22 15:49:07,234.0,5,-0.158586637,1018.840803,0.636576829071551,0.0,0.0,SE
2012-04-30 07:03:56,32.0,2,18.527291643,1013.287336,1.9823798288367047,0.0,0.0,SE
2012-08-27 13:27:56,158.0,-11,5.577751831,1016.767451,3.1315734964654043,0.0,0.0,SE
2014-09-14 15:15:26,29.0,5,3.04492082,1026.258831,2.9381031607173544,0.0,0.0,NE
2011-02-24 02:54:28,21.0,-23,-7.167252459399999,1033.6279898,1.6134299337036375,0.0,0.0,NE
2013-07-14 08:10:06,385.0,8,12.470643044,1011.148636,2.6369121732688705,0.0,0.0,SE
2010-10-26 15:42:33,185.0,-16,-5.04608923,1028.773086,2.6369121732688705,0.0,0.0,SE
2013-06-05 20:15:25,68.0,-5,25.126191472,1012.517415,1.6134299337036375,0.0,0.0,NW
2011-08-17 00:36:10,169.0,11,22.271017307,1000.152182,0.636576829071551,0.0,0.0,NW
2011-02-01 05:39:40,102.0,16,20.993993232,1007.894755,1.4182774069729414,0.0,0.0,cv
2010-09-20 14:11:43,127.0,-7,2.882917039,1017.652116,2.8898160479624417,0.0,0.0,NW
2014-10-01 03:12:49,92.0,-19,-3.539525842,1033.6279898,1.0260415958332745,0.0,0.0,SE
2010-02-27 16:01:25,43.0,19,26.712455874,1004.43898,0.636576829071551,0.0,0.0,NW
2011-09-16 04:38:00,205.0,-11,-4.373633156,1027.5366,1.918392120161421,0.0,0.0,cv
2011-11-13 08:25:40,156.0,23,30.446087059599982,1000.0747178,1.6114359150967734,0.0,0.0,SE
2012-01-13 21:21:23,347.0,23,25.474130168,1000.0747178,2.728506209669592,0.0,0.0,SE
2013-01-27 04:45:48,96.0,3,23.523444863,1011.873362,1.0260415958332745,0.0,0.0,SE
2013-11-07 21:08:54,25.0,-20,-0.849148335,1033.6279898,3.432372999130605,0.0,0.0,NW
2013-01-08 12:48:44,115.0,-1,20.555388508,1020.519733,3.5157158351047477,0.0,0.0,SE
2014-05-12 21:15:21,177.0,-23,-7.167252459399999,1030.215743,2.8384934971274998,0.0,0.0,cv
2013-11-03 09:13:34,43.0,1,5.476946234,1019.669615,0.636576829071551,0.0,0.0,SE
2011-09-09 18:43:01,40.0,-23,-1.380665825,1026.108973,1.0260415958332745,0.0,0.0,NW
2014-09-15 04:17:17,78.0,22,29.329449059,1000.0747178,1.172482137234565,0.0,0.0,cv
2011-02-12 05:24:19,40.0,-10,13.171715524,1015.90531,1.4182774069729414,0.0,0.0,SE
2014-07-08 21:37:04,31.0,4,24.096962177,1005.434777,1.0260415958332745,0.0,0.0,SE
2013-03-18 06:26:27,106.0,6,10.801869707,1019.716711,0.636576829071551,0.0,0.0,cv
2013-09-22 18:57:07,63.0,5,24.1121566,1027.324052,2.570319527636131,0.0,0.0,cv
2010-02-04 13:16:26,48.0,3,14.589103719,1014.661887,1.0260415958332745,0.0,0.0,SE
2011-10-20 12:47:29,66.0,14,19.810278696,1011.473876,1.918392120161421,0.0,0.0,SE
2010-05-19 19:36:41,225.0,-2,0.617477006,1016.766689,0.636576829071551,0.0,0.0,cv
2013-08-23 06:20:03,60.0,-6,11.159996999,1011.238013,2.5360749363624,0.0,0.0,SE
2010-09-07 23:28:39,171.0,-11,-0.606555705,1013.940217,1.3001916620664788,0.0,0.0,NW
2012-12-13 03:58:38,90.0,19,24.409100908,1015.875155,1.918392120161421,0.0,0.0,SE
2010-05-03 07:52:43,115.0,12,15.949697508,1009.415204,3.070839746040796,0.0,0.0,cv
2012-10-26 22:23:11,100.0,19,29.068497848,1000.0747178,1.0260415958332745,0.0,0.0,cv
2014-06-08 04:55:32,77.0,22,23.817535762,1008.166017,1.0224509277025458,0.0,0.0,NW
2010-11-23 17:32:17,65.0,-15,1.050143729,1027.49703,1.8500283773520307,0.0,0.0,NE
2014-10-08 01:38:54,39.0,0,18.717451919,1019.646318,3.7297814454343614,0.0,0.0,SE
2011-06-07 04:52:07,55.0,-5,4.587632933,1018.509613,4.680741372835166,0.0,0.0,SE
2014-01-26 03:02:13,252.0,19,18.972614491,1009.15642,1.0260415958332745,0.0,0.0,SE
2011-05-25 04:00:41,223.0,-4,-0.248918019,1022.256663,3.831896960948861,0.0,0.0,cv
2013-10-15 10:40:47,152.0,8,13.051126584,1015.063267,1.4182774069729414,0.0,0.0,SE
2014-01-15 11:18:40,98.0,-4,-5.421549209,1033.6279898,0.636576829071551,0.0,0.0,NW
2012-02-17 16:02:00,70.0,5,-2.772037874,1014.540892,2.4239173781615704,0.0,0.0,NW
2010-12-22 10:56:53,83.0,-17,0.619956319,1025.339589,1.4182774069729414,0.0,0.0,NW
2013-10-22 06:58:05,253.0,18,23.585549628,1011.979628,0.636576829071551,0.0,0.0,NW
2014-04-15 01:36:57,134.0,20,23.433485861,1006.613184,2.72785282839839,0.0,0.0,cv
2012-09-18 10:57:05,214.0,12,2.345404478,1016.186405,2.9841656371825254,0.0,0.0,NW
2010-01-27 11:50:07,37.0,-7,12.230293106,1018.280881,3.86974161317154,0.0,0.0,SE
2013-09-15 04:39:16,32.0,18,24.917331296,1014.113023,0.636576829071551,0.0,0.0,cv
2010-07-20 02:33:50,69.0,-2,6.860271937,1014.259054,4.66814498514948,0.0,0.0,NW
2010-07-30 19:39:07,151.0,12,13.236342714,1018.583666,1.7783364488959144,0.0,0.0,SE
2012-09-06 05:08:44,423.0,-17,-0.635488627,1025.129872,1.4182774069729414,0.0,0.0,SE
2012-11-13 10:21:57,154.0,23,30.446087059599982,1000.0747178,3.0914968955383704,0.0,0.0,NW
2014-01-19 00:39:02,66.0,1,8.692536121,1019.647526,3.579901291544191,0.0,0.0,NW
2012-03-05 15:15:44,27.0,-11,6.157079598,1031.062775,0.636576829071551,0.0,0.0,cv
2011-09-15 19:59:22,54.0,-23,-6.294301252,1026.191025,4.20707783220934,0.0,0.0,cv
2014-08-06 16:39:27,292.0,17,21.515565094,1006.504181,0.636576829071551,0.0,0.0,SE
2013-02-01 00:15:23,130.0,18,21.518073613,1000.0747178,1.9823798288367047,0.0,0.0,SE
2014-04-27 02:55:33,11.0,-8,3.081627662,1017.15186,1.9823798288367047,0.0,0.0,NW
2014-12-02 22:24:53,49.0,7,12.348654557,1009.228637,3.831896960948861,0.0,0.0,NE
2010-03-08 21:57:04,122.0,13,21.520987214,1008.889113,1.7783364488959144,0.0,0.0,SE
2011-01-23 03:27:59,33.0,20,30.446087059599982,1000.920162,1.7783364488959144,0.0,0.0,cv
2010-09-03 11:51:01,89.0,-11,0.412425782,1026.814546,1.0224509277025458,0.0,0.0,cv
2014-10-12 20:06:06,163.0,18,26.47800865,1002.362056,1.0260415958332745,0.0,0.0,NW
2010-01-14 01:09:03,204.0,19,28.379769973,1007.537049,4.033000931981049,0.0,0.0,SE
2013-07-23 23:03:32,132.0,8,19.602213502,1016.200997,3.7300213974451113,0.0,0.0,SE
2014-10-26 02:26:57,97.0,11,15.761607232,1012.673714,3.259249719006474,0.0,0.0,NW
2010-12-06 22:27:54,134.0,17,26.079918964,1017.033571,1.9823798288367047,0.0,0.0,cv
2010-06-03 21:02:17,91.0,9,23.038483311,1003.928754,1.0260415958332745,0.0,0.0,cv
2012-03-26 10:19:50,43.0,-7,0.365062671,1026.187175,3.708436953329467,0.0,0.0,NW
2014-03-05 04:30:24,182.0,-11,1.50622087,1032.508321,3.529004086149812,0.0,0.0,SE
2014-09-15 01:28:55,35.0,23,25.398609477,1019.818637,1.0260415958332745,0.0,0.0,cv
2012-08-25 14:37:49,13.0,-13,19.751891098,1020.750033,2.2965670206684825,0.0,0.0,cv
2012-02-04 01:52:42,53.0,-10,-4.434145367,1033.6279898,3.7823697972012753,0.0,0.0,NW
2010-10-19 11:21:10,275.0,23,26.229705921,1000.620243,1.3029127521808397,0.0,0.0,SE
2013-04-25 01:42:38,159.0,-9,-4.933051976,1029.123714,1.7783364488959144,0.0,0.0,SE
2013-12-23 21:33:40,217.0,-3,1.480136546,1015.828514,3.206398303357088,0.0,0.0,cv
2012-05-08 21:34:54,102.0,-3,8.623825511,1023.865913,2.2027647577118348,0.0,0.0,cv
2011-11-22 04:06:40,28.0,11,28.727205073,1000.729348,4.748525661471215,0.0,0.0,SE
2014-10-29 04:39:46,5.0,8,11.743401193,1012.205127,1.6134299337036375,0.0,0.0,SE
2010-10-08 17:35:29,50.0,-23,-1.204018397,1030.948765,2.9841656371825254,0.0,0.0,cv
2011-12-18 13:57:20,50.0,-6,21.216272823,1004.385836,4.46900676117522,0.0,0.0,SE
2014-01-31 03:37:21,257.0,-4,7.066086641,1022.92099,1.0224509277025458,0.0,0.0,SE
2010-01-26 14:06:46,15.0,0,10.075874396,1014.805417,3.4613513044819024,0.0,0.0,NW
2013-02-11 21:48:27,117.0,8,13.473553366,1015.65968,1.4182774069729414,0.0,0.0,NW
2013-09-08 04:32:24,62.0,13,21.079520583,1010.895474,1.0260415958332745,0.0,0.0,SE
2013-08-22 05:38:10,192.0,23,25.893089978,1005.895535,0.636576829071551,0.0,0.0,NW
2010-08-27 00:59:55,201.0,8,22.683143047,1014.684648,1.7783364488959144,0.0,0.0,SE
2010-03-01 08:39:28,108.0,14,9.993613794,1009.419009,1.5173226235262949,0.0,0.0,SE
2011-11-24 04:51:47,48.0,-19,-1.528791236,1023.153566,0.636576829071551,0.0,0.0,NW
2013-01-31 18:50:26,30.0,9,25.921038699,1011.307923,3.050220458838061,0.0,0.0,SE
2012-10-23 05:08:37,41.0,8,19.321560678,1003.704482,0.636576829071551,0.0,0.0,SE
2011-05-30 08:18:38,195.0,-2,-1.036759873,1012.257941,2.2965670206684825,0.0,0.0,SE
2014-01-13 14:40:51,54.0,21,21.929522257,1014.517741,0.636576829071551,0.0,0.0,cv
2011-01-01 00:21:32,7.0,-9,13.086917285,1031.077519,3.812644561447868,0.0,0.0,NE
2010-02-19 03:57:50,227.0,3,10.385273079,1017.052202,1.0260415958332745,0.0,0.0,SE
